"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Dixon Schools Say Keep Your Child Home if Any Sign of Cold or Flu     https://t.co/ykhZEzvYzb https://t.co/KyBWme2Hdw",FALSE,0,NA,2019-03-09 01:50:09,FALSE,NA,"1104197648574222336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wixnam1460",0,FALSE,FALSE,NA,NA
"2","Cold and flu medicine may carry risks for people with high blood pressure. https://t.co/3fr7ug5gRA",FALSE,0,NA,2019-03-09 01:47:24,FALSE,NA,"1104196959194267648",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","faithhealthhome",0,FALSE,FALSE,NA,NA
"3","RT @WebMD: You're sneezing, coughing, and all stuffed up. Is it a cold or sinus infection? How to tell them apart: https://t.co/tfT0TVc13v…",FALSE,0,NA,2019-03-09 01:32:49,FALSE,NA,"1104193287026589696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zaya_sangi",19,TRUE,FALSE,NA,NA
"4","RT @GCross_CEO: Just got rid of a stomach flu/bug and now I'm dealing with a cold. Grrrrrrrrrrreat. [frowns] Enjoy your Friday everyone! #N…",FALSE,0,NA,2019-03-09 01:32:31,FALSE,NA,"1104193212120367104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mebrrb",2,TRUE,FALSE,NA,NA
"5","RT @VivenHealth: Can you separate fact from fiction? Check our our founder @tsa7 in this article on 15 Flu Myths! 

#flu #cold #hr 

https:…",FALSE,0,NA,2019-03-09 01:28:00,FALSE,NA,"1104192076055494656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4ThePatient",0,TRUE,FALSE,NA,NA
"6","RT @iownjd: Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body ache free, f…",FALSE,0,NA,2019-03-09 01:24:31,FALSE,NA,"1104191201589317637",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jensanityyyy",14,TRUE,FALSE,NA,NA
"7","@paulkimballfilm I've been a little sick too, flu and cold going around at work, at least I just have a head cold o… https://t.co/R013EkzLy6",FALSE,1,"paulkimballfilm",2019-03-09 01:12:12,TRUE,"1104185887343165441","1104188098899005440","86856057","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alien_expanse",0,FALSE,FALSE,NA,NA
"8","RT @SwettmanF: Poor twinks is so sick.the vet and all the research i could do said it's a viral infection and she just has to stay hydrated…",FALSE,0,NA,2019-03-09 01:09:37,FALSE,NA,"1104187449356550145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SwettmanF",1,TRUE,FALSE,NA,NA
"9","Flu Research Once Banned Because It Was Deemed Too Dangerous Is Set to Resume - https://t.co/wExmUTCT4q",FALSE,0,NA,2019-03-09 01:05:00,FALSE,NA,"1104186286712213505",NA,"<a href=""https://github.com/sferik/t"" rel=""nofollow"">joshtronic/t</a>","joshtronic",0,FALSE,FALSE,NA,NA
"10","I thought I had the flu but it’s just depression and a cold",FALSE,0,NA,2019-03-09 01:00:57,FALSE,NA,"1104185269375381506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lonelygrrl9",0,FALSE,FALSE,NA,NA
"11","RT @amoration: Finishing my first #elixir today, a two week infusion of elderberries and herbs for cold/flu season with an 80 proof potato…",FALSE,0,NA,2019-03-09 00:59:51,FALSE,NA,"1104184993843048448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ethanashebrand",1,TRUE,FALSE,NA,NA
"12","RT @hiso_neko: I’ve developed a cough and I really hope I’m not getting sick, I’ve already had a cold and flu that lasted almost a whole mo…",FALSE,0,NA,2019-03-09 00:41:10,FALSE,NA,"1104180288429666304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jarvmarda10",2,TRUE,FALSE,NA,NA
"13","@CanuckJordan Thanks dude! Went from flu to chest cold, never ending!!!",FALSE,0,"CanuckJordan",2019-03-09 00:28:56,FALSE,"1104176200048500736","1104177210913681408","724626577741348864","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DylanNowak",0,FALSE,FALSE,NA,NA
"14","There’s a lot to report in the coming months.  The new studio is already booking up and we’ve got some exciting pro… https://t.co/QMk0pWmiaD",FALSE,2,NA,2019-03-09 00:22:49,TRUE,NA,"1104175671771885570",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CRMediaGroup",0,FALSE,FALSE,NA,NA
"15","@mathbernier Fun fact: I'm a military pharmacist and we have completely removed all cold and flu preparations from… https://t.co/FJ2p7LNtBV",FALSE,1,"mathbernier",2019-03-09 00:19:45,TRUE,"1104173923665620992","1104174898480640000","404420132","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SciencePharmer",0,FALSE,FALSE,NA,NA
"16","RT @morewless: #ad Have you been affected by the flu? If your symptoms point to the flu versus a cold, your doctor can do a simple test. Ge…",FALSE,0,NA,2019-03-09 00:06:18,FALSE,NA,"1104171517481349120",NA,"<a href=""http://www.rc3.space/"" rel=""nofollow"">RC Space Scheduler</a>","WeekendWinter",50,TRUE,FALSE,NA,NA
"17","Gahh.. sick with the flu and now it’s a cold. Once i’m feeling better i’ll post some more videos! #LoveYou",FALSE,0,NA,2019-03-09 00:02:21,FALSE,NA,"1104170520432558081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AshreeGAME",0,FALSE,FALSE,NA,NA
"18","Don't go it alone!  Support a healthy immune system naturally with all #organic free radical fighting and detoxifyi… https://t.co/Il5JRmUmZI",FALSE,1,NA,2019-03-09 00:00:25,TRUE,NA,"1104170035520724992",NA,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","Renovation_Tea",0,FALSE,FALSE,NA,NA
"19","It’s the weekend and I have two incredibly nourishing healthy options for you! The first is my Keto Salt &amp; Pepper C… https://t.co/ymsOt20mEJ",FALSE,1,NA,2019-03-08 23:59:24,TRUE,NA,"1104169778799874050",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","elanaspantry",0,FALSE,FALSE,NA,NA
"20","Power Thru Cold and Flu https://t.co/XuejgiGt1F #recipes #food #nutrition #smoothie",FALSE,0,NA,2019-03-08 23:58:35,FALSE,NA,"1104169574969282560",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","fdgifford",0,FALSE,FALSE,NA,NA
"21","@mathbernier And a public health award for removing pseudoscience and ineffective cold and flu products out of pharmacies.",FALSE,1,"mathbernier",2019-03-08 23:55:45,FALSE,"1104168013367005184","1104168861237235712","404420132","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SciencePharmer",0,FALSE,FALSE,NA,NA
"22","This cold and flu season has been ridiculous, I couldn’t have more Lysol if I lived in their factory and one kid af… https://t.co/KFSK5rul0F",FALSE,0,NA,2019-03-08 23:49:53,TRUE,NA,"1104167382560452608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aliciaisum",0,FALSE,FALSE,NA,NA
"23","RT @WebMD: You're sneezing, coughing, and all stuffed up. Is it a cold or sinus infection? How to tell them apart: https://t.co/tfT0TVc13v…",FALSE,0,NA,2019-03-08 23:42:03,FALSE,NA,"1104165411338170368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hrprtwi",19,TRUE,FALSE,NA,NA
"24","In the winter, many people get sick more often. It is very important to change your toothbrush after having the flu… https://t.co/McDKFBHZQ0",FALSE,0,NA,2019-03-08 23:39:59,TRUE,NA,"1104164893891198977",NA,"<a href=""http://my.lvx.com"" rel=""nofollow"">LVX</a>","SmileCentralNJ",0,FALSE,FALSE,NA,NA
"25","@StabbyClown Hope you feel better soon. It hit me two weeks ago and is just now almost gone. And I hadn't had a cold or flu in 13 years!",FALSE,1,"StabbyClown",2019-03-08 23:39:02,FALSE,"1104163243608535041","1104164655457546242","929336987286425600","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OKKaye924",0,FALSE,FALSE,NA,NA
"26","(of course, if you’re experiencing symptoms that go outside the cold, flu, etc. that’s a reasonable excuse to go to the doctor’s)",FALSE,2,"Hutch2Much2",2019-03-08 23:19:19,FALSE,"1104159460556189696","1104159692408922117","1058909029651697665","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hutch2Much2",0,FALSE,FALSE,NA,NA
"27","@Styx666Official If you can get any real moonshine, it works wonders on the flu or severe cold. Small shot of shine… https://t.co/w8aUJU0u6Q",FALSE,0,"Styx666Official",2019-03-08 23:19:11,TRUE,"1104098780985651200","1104159656484786176","807812802761158656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MichaelToddIng2",0,FALSE,FALSE,NA,NA
"28","PSA:

if you/your child just have the cold or flu or something, don’t go to the doctor’s. please. save that for str… https://t.co/33AVkCAfHo",FALSE,2,NA,2019-03-08 23:18:24,TRUE,NA,"1104159460556189696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hutch2Much2",0,FALSE,FALSE,NA,NA
"29","So is it a cold or is it flu? Terrible time to get sick.",FALSE,0,NA,2019-03-08 23:17:11,FALSE,NA,"1104159153675595776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aaishazi",0,FALSE,FALSE,NA,NA
"30","We’ve got everything you need for cold &amp; flu season. <U+0001F912> <U+0001F927> <U+0001F637> https://t.co/4bzhRKbKUf",FALSE,0,NA,2019-03-08 23:15:12,FALSE,NA,"1104158656248061952",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ValueDrugs",0,FALSE,FALSE,NA,NA
"31","RT @iownjd: Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body ache free, f…",FALSE,0,NA,2019-03-08 23:14:25,FALSE,NA,"1104158457169670149",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","megatronforev13",14,TRUE,FALSE,NA,NA
"32","RT @iownjd: Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body ache free, f…",FALSE,0,NA,2019-03-08 23:07:19,FALSE,NA,"1104156671411138560",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","thebenreynolds",14,TRUE,FALSE,NA,NA
"33","RT @iownjd: Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body ache free, f…",FALSE,0,NA,2019-03-08 22:59:19,FALSE,NA,"1104154660686958594",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","skylarclouds",14,TRUE,FALSE,NA,NA
"34","RT @iownjd: Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body ache free, f…",FALSE,0,NA,2019-03-08 22:59:16,FALSE,NA,"1104154645780410368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","letterstoJD",14,TRUE,FALSE,NA,NA
"35","RT @iownjd: Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body ache free, f…",FALSE,0,NA,2019-03-08 22:59:13,FALSE,NA,"1104154634669752320",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","iamoppose",14,TRUE,FALSE,NA,NA
"36","RT @iownjd: Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body ache free, f…",FALSE,0,NA,2019-03-08 22:59:11,FALSE,NA,"1104154625274458113",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","iamabuff",14,TRUE,FALSE,NA,NA
"37","RT @iownjd: Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body ache free, f…",FALSE,0,NA,2019-03-08 22:59:09,FALSE,NA,"1104154616051175424",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nerdinajock",14,TRUE,FALSE,NA,NA
"38","I really want to know if the cough I get when I’m sick with a cold or the flu is normal or if my asthma intensifies… https://t.co/BjCocHAleR",FALSE,0,NA,2019-03-08 22:54:13,TRUE,NA,"1104153375137058816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sabbysabsabs",0,FALSE,FALSE,NA,NA
"39","RT @iownjd: Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body ache free, f…",FALSE,0,NA,2019-03-08 22:44:33,FALSE,NA,"1104150942193205248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dawn_morning",14,TRUE,FALSE,NA,NA
"40","After a week long battle with a stomach flu I've never developed a cold complete with body aches, and chills. Life'… https://t.co/mjnHc8RXtq",FALSE,0,NA,2019-03-08 22:30:55,TRUE,NA,"1104147512401768448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goalfer",0,FALSE,FALSE,NA,NA
"41","RT @iownjd: Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body ache free, f…",FALSE,0,NA,2019-03-08 22:27:42,FALSE,NA,"1104146700959047680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Davidw3625",14,TRUE,FALSE,NA,NA
"42","I think some nasty person at the DMV gave me the cold or flu (probably flu).  I hope they get it neverending until… https://t.co/pIim5F7m5W",FALSE,0,NA,2019-03-08 22:25:56,TRUE,NA,"1104146257453424640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jess_paton",0,FALSE,FALSE,NA,NA
"43","I JUST WANT TO GIVE A HUUUUGE FUUUCK U TO THE FUCKUH WHO BROUGHT THIS NASTY ASS COLD/FLU BUG TO VEGAS AND GOT ME SI… https://t.co/31sGDgDWsv",FALSE,0,NA,2019-03-08 22:22:02,TRUE,NA,"1104145276179120128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theshark443",0,FALSE,FALSE,NA,NA
"44","The flu is different from a cold. Find out the differences in symptoms, who is at risk, and warning signs in childr… https://t.co/MBeJRM6yY8",FALSE,0,NA,2019-03-08 22:15:03,TRUE,NA,"1104143516890914816",NA,"<a href=""http://hearsaysystems.com"" rel=""nofollow"">Hearsay Social</a>","myinsplus",0,FALSE,FALSE,NA,NA
"45","This cold &amp; flu bullshit is not the business <U+0001F644><U+0001F613><U+0001F927>",FALSE,0,NA,2019-03-08 22:12:08,FALSE,NA,"1104142783101562880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saraaa_0618",0,FALSE,FALSE,NA,NA
"46","PSA..if you are sick please stay at home (unless you are going to the hospital). Even if it is just a ""small cold""… https://t.co/HHLfw2lfAy",FALSE,0,NA,2019-03-08 22:06:55,TRUE,NA,"1104141473812021248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ethnic_diva",0,FALSE,FALSE,NA,NA
"47","RT @medicaldaily: Don't know whether you have a cold or the flu? We break down the difference. https://t.co/s2EC6BGq0u",FALSE,0,NA,2019-03-08 22:06:09,FALSE,NA,"1104141277715681281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pablotoloji",2,TRUE,FALSE,NA,NA
"48","@Jeannine_C_ Brutal, thank you and likewise! As soon as symptoms appeared, I tried to get ahead of it so it doesn’t… https://t.co/ZozwAupJvA",FALSE,0,"Jeannine_C_",2019-03-08 22:01:13,TRUE,"1104137011202482176","1104140038588248065","34349031","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iownjd",0,FALSE,FALSE,NA,NA
"49","RT @iownjd: Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body ache free, f…",FALSE,0,NA,2019-03-08 21:50:24,FALSE,NA,"1104137317013434368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abdul0526",14,TRUE,FALSE,NA,NA
"50","Pro tip (from my doc) to everyone over 50. The second your flu or cold goes to your lungs go to the dr and you will… https://t.co/y3qV6VVFL3",FALSE,0,NA,2019-03-08 21:49:42,TRUE,NA,"1104137139325931520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jnnyjny",0,FALSE,FALSE,NA,NA
"51","RT @FieryKathy: @MavenOfMayhem ""Western civilization"" didnt collapse because of the black death, spanish flu or the cold war. It will sure…",FALSE,0,NA,2019-03-08 21:48:22,FALSE,NA,"1104136801613164544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeadlyCipher",2,TRUE,FALSE,NA,NA
"52","Pray for me and send help, this cold and flu is kicking my ass, has laid me all the way out. Can’t wait to be body… https://t.co/3rtsyMlZu5",FALSE,113,NA,2019-03-08 21:47:19,TRUE,NA,"1104136539846725632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iownjd",14,FALSE,FALSE,NA,NA
"53","Popular Actually Natural Remedies For The Cold &amp; Flu https://t.co/IC7CIKl59O #Tea #SelfCare #NaturalHealth https://t.co/BqW3xmaQsz",FALSE,0,NA,2019-03-08 21:39:21,FALSE,NA,"1104134532733829120",NA,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>","TheLizzieAnn",0,FALSE,FALSE,NA,NA
"54","The flu is going around here at the school I work at which means the cold I've had for like 2 days now is most like… https://t.co/kJAabhWRoa",FALSE,0,NA,2019-03-08 21:34:36,TRUE,NA,"1104133338149863426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HelloImSandraa",0,FALSE,FALSE,NA,NA
"55","@ColinDieden Noooooo! I’m so sorry you aren’t feeling well on tour! That is THE WORST. What usually helps me feel b… https://t.co/XlrPIloHkI",FALSE,0,"ColinDieden",2019-03-08 21:28:59,TRUE,"1104112162140798976","1104131924614938625","43628403","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JDanielleNelson",0,FALSE,FALSE,NA,NA
"56","@mirpuris @CorralesMD This cold/flu season has been so bad. I’m so tired from being sick all the time",FALSE,1,"mirpuris",2019-03-08 21:22:32,FALSE,"1104128465018662912","1104130302585102338","253780944","<a href=""http://twitter.com"" rel=""nofollow"">Twitter for  iPhone</a>","srw",0,FALSE,FALSE,NA,NA
"57","Thyroid &amp; Diet, Aging Hair Tips, No-Abuse Painkiller, Cold vs. Flu https://t.co/bmwDs69KON",FALSE,0,NA,2019-03-08 21:20:00,FALSE,NA,"1104129663830380545",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mikekoeplinmd",0,FALSE,FALSE,NA,NA
"58","RT @WebMD: You're sneezing, coughing, and all stuffed up. Is it a cold or sinus infection? How to tell them apart: https://t.co/tfT0TVc13v…",FALSE,0,NA,2019-03-08 21:12:35,FALSE,NA,"1104127797080014848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AllHandHomeCare",19,TRUE,FALSE,NA,NA
"59","Check out @BoironUSA's #cough, #cold and #flu products to keep your family healthy all year long! Our medicines do… https://t.co/w7QWWUzyDU",FALSE,0,NA,2019-03-08 21:12:01,TRUE,NA,"1104127655950069760",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","OscilloUSA",0,FALSE,FALSE,NA,NA
"60","Just got rid of a stomach flu/bug and now I'm dealing with a cold. Grrrrrrrrrrreat. [frowns] Enjoy your Friday ever… https://t.co/UejVtmUoN8",FALSE,32,NA,2019-03-08 21:10:10,TRUE,NA,"1104127191359590401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GCross_CEO",2,FALSE,FALSE,NA,NA
"61","@Giadzy @GDeLaurentiis My favourite soup too, when I was little. Mom made it for me whenever I had a cold or the flu. <U+0001F963>",FALSE,0,"Giadzy",2019-03-08 20:49:57,FALSE,"1104077585749807104","1104122102007848960","2402116394","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vampirescorpion",0,FALSE,FALSE,NA,NA
"62","Thieves Oil Recipe - All Purpose Protection Blend
This Thieves Oil recipes is a great blend to support a strong and… https://t.co/clmxHpmWWM",FALSE,0,NA,2019-03-08 20:33:29,TRUE,NA,"1104117958224179200",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SkinZenSpa",0,FALSE,FALSE,NA,NA
"63","@RealJudgeLynn Im sick too Judge! I believe in feed a cold starve a flu . So eat on",FALSE,0,"RealJudgeLynn",2019-03-08 20:31:30,FALSE,"1104087948616654848","1104117461249679360","437630450","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MzFaRRoCK",0,FALSE,FALSE,NA,NA
"64","Ugh this cold/flu needs to go away https://t.co/UoX4FDfxnU",FALSE,8,NA,2019-03-08 20:31:18,FALSE,NA,"1104117408376279045",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hybridmongoose",0,FALSE,FALSE,NA,NA
"65","(I know this is coming from a place of privilege because I work for a company with extremely good benefits) half my… https://t.co/pN7OF95EmF",FALSE,1,NA,2019-03-08 20:29:23,TRUE,NA,"1104116928367525888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mattheweshultz",0,FALSE,FALSE,NA,NA
"66","RT @hiso_neko: I’ve developed a cough and I really hope I’m not getting sick, I’ve already had a cold and flu that lasted almost a whole mo…",FALSE,0,NA,2019-03-08 20:29:15,FALSE,NA,"1104116892992720897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Numero_Uno_10",2,TRUE,FALSE,NA,NA
"67","@HoarseWisperer Stopped my adderall for past week because wasn't keeping me awake  due to bad cold/flu. I got to fe… https://t.co/OLjiBb9Yvh",FALSE,33,"HoarseWisperer",2019-03-08 20:29:05,TRUE,"1104111261829251073","1104116851875942406","784575415457308672","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bot_auto",0,FALSE,FALSE,NA,NA
"68","RT @WebMD: Some of the germiest things in an office aren't necessarily what you'd expect. What you can do to avoid getting sick: https://t.…",FALSE,0,NA,2019-03-08 20:15:05,FALSE,NA,"1104113328450879488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NicoleA00315407",9,TRUE,FALSE,NA,NA
"69","RT @alyssarbrts: i swear working in an office during cold/flu season is like going to the doctor and asking every single person there to co…",FALSE,0,NA,2019-03-08 20:14:46,FALSE,NA,"1104113247551086592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","buckycash",1,TRUE,FALSE,NA,NA
"70","RT @WebMD: Only your doctor can tell for sure if your sore throat is just from dry winter air, a cold, or a more serious bacterial infectio…",FALSE,0,NA,2019-03-08 20:09:50,FALSE,NA,"1104112008012750848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NicoleA00315407",12,TRUE,FALSE,NA,NA
"71","RT @WebMD: At the start of the flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influenza A H3N2, acc…",FALSE,0,NA,2019-03-08 20:08:43,FALSE,NA,"1104111724180004866",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NicoleA00315407",42,TRUE,FALSE,NA,NA
"72","@troutyscfc Obviously no clear idea what's going on, but there is a cold/flu bug around at the moment that is blood… https://t.co/4vo6s1PDGE",FALSE,0,"troutyscfc",2019-03-08 20:05:15,TRUE,"1104110011649871872","1104110853979291648","195705211","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JDacey",0,FALSE,FALSE,NA,NA
"73","RT @WebMD: At the start of the flu season, the predominant strain was influenza A H1N1, but now a more severe strain, influenza A H3N2, acc…",FALSE,0,NA,2019-03-08 20:04:23,FALSE,NA,"1104110634772377601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NicoleA00315407",14,TRUE,FALSE,NA,NA
"74","RT @WebMD: Most of the time, a cough is nothing serious, but some signs can tell you when you should be more concerned. What to know: https…",FALSE,0,NA,2019-03-08 20:02:17,FALSE,NA,"1104110108701794306",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NicoleA00315407",36,TRUE,FALSE,NA,NA
"75","@thevoidgear I WILL...ive been trying to take better care of myself since that happened but ive been in a weird pla… https://t.co/fluLzVvF80",FALSE,1,"thevoidgear",2019-03-08 19:59:42,TRUE,"1104109119122952192","1104109456634335232","966368941315633152","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","guineung",0,FALSE,FALSE,NA,NA
"76","RT @WebMD: You're sneezing, coughing, and all stuffed up. Is it a cold or sinus infection? How to tell them apart: https://t.co/tfT0TVc13v…",FALSE,0,NA,2019-03-08 19:56:15,FALSE,NA,"1104108588530888704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NicoleA00315407",19,TRUE,FALSE,NA,NA
"77","Also, can confirm I have a cold/flu",FALSE,0,NA,2019-03-08 19:53:25,FALSE,NA,"1104107876195348480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeganMdoering07",0,FALSE,FALSE,NA,NA
"78","RT @APIC: More Severe Strain of Influenza Virus Causing More Illnesses, CDC Says https://t.co/NJKWHhfdm5 https://t.co/r5SiQWLOXE",FALSE,0,NA,2019-03-08 19:53:21,FALSE,NA,"1104107860194217985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imannahle",3,TRUE,FALSE,NA,NA
"79","@notcapnamerica I am not shocked. So many people got very nasty illness this winter. Even I who constantly eats fru… https://t.co/ytnTBoNOMa",FALSE,1,"notcapnamerica",2019-03-08 19:53:12,TRUE,"1104078759483924486","1104107821564538880","33913156","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","calipeachy",0,FALSE,FALSE,NA,NA
"80","Immunity boosting, body soothing concoction to help fight cold/flu symptoms ! https://t.co/SEpgbUNNcc",FALSE,0,NA,2019-03-08 19:50:21,FALSE,NA,"1104107102849691649",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TambourBead",0,FALSE,FALSE,NA,NA
"81","This continues to be a rough cold and flu season!
Have you tried warming socks? <U+0001F463> https://t.co/wF94p8tHcf",FALSE,1,NA,2019-03-08 19:35:11,FALSE,NA,"1104103287840751616",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DrCatherineND",0,FALSE,FALSE,NA,NA
"82","RT @WebMD: You're sneezing, coughing, and all stuffed up. Is it a cold or sinus infection? How to tell them apart: https://t.co/tfT0TVc13v…",FALSE,0,NA,2019-03-08 19:29:58,FALSE,NA,"1104101975011016705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","valleygirljulie",19,TRUE,FALSE,NA,NA
